repo_name, access
TE-BI-TIBCO-StreamBase/BBG-BlPapi-jar, admin
TE-BI-TIBCO-StreamBase/Documents, admin
TE-BI-TIBCO-StreamBase/GSI-POC, admin
TE-BI-TIBCO-StreamBase/MarketAxessData, admin
TE-BI-TIBCO-StreamBase/MarketData-LV, admin
TE-BI-TIBCO-StreamBase/MarketData-sbapp, admin
TE-BI-TIBCO-StreamBase/TIBCO-Streambase-POC, admin
