created_at,owner_id,owner_type,owner_name,id,name,visibility,readable_size,raw_size,collaborators,fork?,deleted?
2015-02-04 18:06:10 UTC,40,Organization,EC-Sharepoint,51,EVNSPSiteOwners,public,3.96MB,3960,0,false,false
2015-02-04 20:47:56 UTC,44,Organization,TE-BI-Continuous-Integration-Framework,52,PowerDoc-SearchUI-Legacy,public,340KB,340,0,false,false
2015-02-06 15:37:49 UTC,46,User,tais,54,testACE,public,96KB,96,0,false,false
2015-02-06 18:55:07 UTC,48,Organization,TF-InvestmentsPortal-IDCC,57,TF-InvestmentsPortal-IDCC-IDCC_Service-BetaConcentratonService,public,21.08MB,21080,0,false,false
2015-02-10 19:29:36 UTC,33,User,wonga2,58,EC-ProxyVoting,public,96KB,96,0,false,false
2015-02-10 19:32:34 UTC,53,Organization,EC-ProxyVoting,59,ProxyVotingImport,public,204KB,204,0,false,false
2015-02-11 15:26:02 UTC,11,Organization,TE-BI-One-PnL,60,Staging-Schema,public,180KB,180,0,false,false
2015-02-17 19:07:17 UTC,40,Organization,EC-Sharepoint,61,ETSDataUpdater,public,3.23MB,3228,0,false,false
2015-02-17 19:08:01 UTC,40,Organization,EC-Sharepoint,63,ETSDataUpdater.Tibco,public,544KB,544,0,false,false
2015-02-18 17:55:05 UTC,4,User,sturgea2,64,tfs2GitTesting,public,96KB,96,0,false,false
2015-02-18 18:43:25 UTC,44,Organization,TE-BI-Continuous-Integration-Framework,65,model-registry,public,1.92MB,1920,0,false,false
2015-02-18 19:48:27 UTC,44,Organization,TE-BI-Continuous-Integration-Framework,67,sandbox,public,600KB,600,0,false,false
2015-02-20 13:45:33 UTC,40,Organization,EC-Sharepoint,68,SPEndecaIndexer,public,536KB,536,0,false,false
2015-02-20 14:01:05 UTC,41,Organization,EC-eSearch,69,EndecaUtilityService,public,340KB,340,0,false,false
2015-02-20 20:32:20 UTC,43,Organization,EC-ACE,72,EMDEntitySPList,public,17.22MB,17220,0,false,false
2015-02-26 18:51:29 UTC,56,Organization,Trade-Efficiencies-Findur,74,OTPP.Findur.STP.OpenComponents.OTPP152_ImportNewTradeFromQueue,public,4.94MB,4939,0,false,false
2015-02-27 14:46:16 UTC,36,User,zhangch,76,AgileManagement,public,392KB,392,0,false,false
2015-03-02 18:20:45 UTC,58,Organization,EC-TAXOS,79,TAXOS.Tibco,public,236KB,236,0,false,false
2015-03-02 18:21:19 UTC,58,Organization,EC-TAXOS,80,TAXOS.DB,public,96KB,96,0,false,false
2015-03-03 15:42:01 UTC,48,Organization,TF-InvestmentsPortal-IDCC,81,IDCC-iWidget-IssueManagment_BetaConcentration,public,248KB,248,0,false,false
2015-03-03 15:49:42 UTC,48,Organization,TF-InvestmentsPortal-IDCC,82,IDCC-iWidget-IssueManagment_BIP,public,240KB,240,0,false,false
2015-03-03 15:51:47 UTC,48,Organization,TF-InvestmentsPortal-IDCC,83,IDCC-iWidget-IssueManagment_CollateralDisputes,public,244KB,244,0,false,false
2015-03-03 15:52:35 UTC,48,Organization,TF-InvestmentsPortal-IDCC,84,IDCC-iWidget-IssueManagment_IDCC,public,244KB,244,0,false,false
2015-03-03 15:53:19 UTC,48,Organization,TF-InvestmentsPortal-IDCC,85,IDCC-iWidget-IssueManagment_KDP,public,232KB,232,0,false,false
2015-03-10 20:20:49 UTC,48,Organization,TF-InvestmentsPortal-IDCC,94,IDCC_Service-CreditCounterpartyService,public,17.99MB,17992,0,false,false
2015-03-11 13:35:53 UTC,48,Organization,TF-InvestmentsPortal-IDCC,95,IDCC-iWidget-TradeRestriction,public,212KB,212,0,false,false
2015-03-11 13:46:26 UTC,62,Organization,TE-BI-CI-SandBox,96,OTPPLogger,public,124KB,124,0,false,false
2015-03-11 13:59:20 UTC,62,Organization,TE-BI-CI-SandBox,97,NuGet.Logger.NET20,public,124KB,124,0,false,false
2015-03-11 13:59:45 UTC,62,Organization,TE-BI-CI-SandBox,98,Lib,public,368KB,368,0,false,false
2015-03-11 18:40:56 UTC,37,User,yiut,99,Repo-Manager,public,68.85MB,68852,0,true,false
2015-03-13 17:42:21 UTC,62,Organization,TE-BI-CI-SandBox,101,CIProjectDemo,public,140KB,140,0,false,false
2015-03-17 00:49:46 UTC,57,Organization,Trade-Efficiencies-CRD,103,OTPP.CRD.Compliance.TIBCO.ChinaDayTradingComplianceCheck,public,852KB,852,0,false,false
2015-03-17 20:19:56 UTC,66,User,huk,106,BOR-Hu-Test,public,56KB,56,0,false,false
2015-03-18 17:43:19 UTC,40,Organization,EC-Sharepoint,107,SP-Bridge-Service,public,2.02MB,2016,0,false,false
2015-03-18 20:09:52 UTC,74,Organization,TE-BI-Sandbox,108,twitter_load,public,112KB,112,0,false,false
2015-03-19 12:57:03 UTC,75,Organization,EC-ReportRegistry,109,ReportRegistry.Tibco,public,204KB,204,0,false,false
2015-03-19 13:10:58 UTC,75,Organization,EC-ReportRegistry,110,ReportRegistryService,public,6.26MB,6264,0,false,false
2015-03-19 13:11:19 UTC,75,Organization,EC-ReportRegistry,111,ReportRegistryNotification,public,564KB,564,0,false,false
2015-03-20 15:38:50 UTC,64,Organization,TF-InvestmentsPortal-IDLC,112,IDLC-TFS,public,28.88MB,28880,0,false,false
2015-03-24 14:29:30 UTC,61,Organization,DevOps,113,tfs2Git,public,252KB,252,0,false,false
2015-03-24 14:32:03 UTC,77,Organization,PMER-DA,114,PortfolioAdministrationSite,public,56KB,56,0,false,false
2015-03-24 15:08:58 UTC,84,Organization,PMER-DPRS,116,AdministrationSite,public,56KB,56,0,false,false
2015-03-24 15:09:17 UTC,84,Organization,PMER-DPRS,117,BinaryReferences,public,56KB,56,0,false,false
2015-03-24 15:09:30 UTC,84,Organization,PMER-DPRS,118,CalculationService,public,56KB,56,0,false,false
2015-03-24 15:09:44 UTC,84,Organization,PMER-DPRS,119,Cube,public,56KB,56,0,false,false
2015-03-24 15:09:56 UTC,84,Organization,PMER-DPRS,120,Documentation,public,56KB,56,0,false,false
2015-03-24 15:10:02 UTC,84,Organization,PMER-DPRS,121,IntegrationScripts,public,56KB,56,0,false,false
2015-03-24 15:10:13 UTC,84,Organization,PMER-DPRS,122,ProcessingService,public,56KB,56,0,false,false
2015-03-24 15:10:28 UTC,84,Organization,PMER-DPRS,123,TaggingService,public,56KB,56,0,false,false
2015-03-24 15:10:44 UTC,84,Organization,PMER-DPRS,124,Report,public,56KB,56,0,false,false
2015-03-24 15:10:54 UTC,84,Organization,PMER-DPRS,125,TaggingSite,public,56KB,56,0,false,false
2015-03-24 15:12:42 UTC,84,Organization,PMER-DPRS,126,VerificationService,public,56KB,56,0,false,false
2015-03-24 15:32:53 UTC,65,Organization,BOR-CashReplacement,127,qnt-in-source-adaptor,public,612KB,612,0,false,false
2015-03-24 15:39:06 UTC,85,Organization,PMER-DS,128,ValuationService,public,56KB,56,0,false,false
2015-03-24 15:39:15 UTC,85,Organization,PMER-DS,129,TransactionService,public,56KB,56,0,false,false
2015-03-24 15:39:26 UTC,85,Organization,PMER-DS,130,PortfolioService,public,56KB,56,0,false,false
2015-03-24 15:39:46 UTC,85,Organization,PMER-DS,131,MarketReferenceService,public,56KB,56,0,false,false
2015-03-24 15:43:56 UTC,85,Organization,PMER-DS,132,FinancialInstrumentService,public,56KB,56,0,false,false
2015-03-24 15:44:11 UTC,85,Organization,PMER-DS,133,Documentation,public,56KB,56,0,false,false
2015-03-24 18:28:04 UTC,77,Organization,PMER-DA,137,Documentation,public,332KB,332,0,false,false
2015-03-27 14:39:18 UTC,19,User,elliotj2,140,dotNET-Fakes,public,120KB,120,0,false,false
2015-03-27 20:11:22 UTC,65,Organization,BOR-CashReplacement,142,quantum-deal-importer-config,public,136KB,136,0,false,false
2015-03-31 16:12:23 UTC,48,Organization,TF-InvestmentsPortal-IDCC,143,IDCC-TFS,public,2.28MB,2276,0,false,false
2015-04-01 15:18:56 UTC,88,Organization,TE-BI-TIBCO-StreamBase,145,TIBCO-Streambase-POC,public,33.16MB,33156,0,false,false
2015-04-01 15:27:57 UTC,88,Organization,TE-BI-TIBCO-StreamBase,146,BBG-BlPapi-jar,public,160KB,160,0,false,false
2015-04-01 15:32:58 UTC,88,Organization,TE-BI-TIBCO-StreamBase,147,Documents,public,56KB,56,0,false,false
